r,ell,eps,c,a,b,absF,theta,s,J,phi_3r,cong_residual_q
6,1,1,1460,509,169,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,512,170,140.2961154131,-2.974242153296,None,None,-345.083333,
6,1,1,1460,515,171,140.2961154131,-2.379537371135,None,None,-276.083333,
6,1,1,1460,518,172,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,521,173,140.2961154131,-1.267697995790,None,None,-147.083333,
6,1,1,1460,524,174,140.2961154131,-0.362712457719,None,None,-42.083333,
6,1,1,1460,527,175,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,530,176,140.2961154131,1.369688429446,None,None,158.916667,
6,1,1,1460,533,177,140.2961154131,1.188691321832,None,None,137.916667,
6,1,1,1460,536,178,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,539,179,140.2961154131,0.749126917626,None,None,86.916667,
6,1,1,1460,542,180,140.2961154131,-1.914116237270,None,None,-222.083333,
6,1,1,1460,545,181,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,548,182,140.2961154131,-1.034987428858,None,None,-120.083333,
6,1,1,1460,551,183,140.2961154131,-1.293554725449,None,None,-150.083333,
6,1,1,1460,554,184,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,557,185,140.2961154131,-1.888259507610,None,None,-219.083333,
6,1,1,1460,560,186,140.2961154131,-1.138414347494,None,None,-132.083333,
6,1,1,1460,563,187,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,566,188,140.2961154131,0.283705783760,None,None,32.916667,
6,1,1,1460,569,189,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,572,190,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,575,191,140.2961154131,1.292118240468,None,None,149.916667,
6,1,1,1460,578,192,140.2961154131,-0.130001890786,None,None,-15.083333,
6,1,1,1460,581,193,140.2961154131,-0.750563402607,None,None,-87.083333,
6,1,1,1460,584,194,140.2961154131,-3.051812342273,None,None,-354.083333,
6,1,1,1460,587,195,140.2961154131,-1.371124914427,None,None,-159.083333,
6,1,1,1460,590,196,140.2961154131,-2.844958505000,None,None,-330.083333,
6,1,1,1460,593,197,140.2961154131,1.912679752288,None,None,221.916667,
6,1,1,1460,596,198,140.2961154131,-0.983273969539,None,None,-114.083333,
6,1,1,1460,599,199,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,602,200,140.2961154131,-0.569566294992,None,None,-66.083333,
6,1,1,1460,605,201,140.2961154131,3.127946046270,None,None,362.916667,
6,1,1,1460,608,202,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,611,203,140.2961154131,-2.120970074543,None,None,-246.083333,
6,1,1,1460,614,204,140.2961154131,0.490559621034,None,None,56.916667,
6,1,1,1460,617,205,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,620,206,140.2961154131,-0.647136483970,None,None,-75.083333,
6,1,1,1460,623,207,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,626,208,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,629,209,140.2961154131,-0.336855728060,None,None,-39.083333,
6,1,1,1460,632,210,140.2961154131,2.197103778539,None,None,254.916667,
6,1,1,1460,635,211,140.2961154131,0.645699998989,None,None,74.916667,
6,1,1,1460,638,212,140.2961154131,0.904267295581,None,None,104.916667,
6,1,1,1460,641,213,140.2961154131,-1.836546048292,None,None,-213.083333,
6,1,1,1460,644,214,140.2961154131,-0.052431701809,None,None,-6.083333,
6,1,1,1460,647,215,140.2961154131,-1.112557617835,None,None,-129.083333,
6,1,1,1460,650,216,140.2961154131,2.041963400584,None,None,236.916667,
6,1,1,1460,653,217,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,656,218,140.2961154131,1.990249941266,None,None,230.916667,
6,1,1,1460,659,219,140.2961154131,-2.922528693977,None,None,-339.083333,
6,1,1,1460,662,220,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,665,221,140.2961154131,-0.259285539082,None,None,-30.083333,
6,1,1,1460,668,222,140.2961154131,-2.069256615225,None,None,-240.083333,
6,1,1,1460,671,223,140.2961154131,1.343831699787,None,None,155.916667,
6,1,1,1460,674,224,140.2961154131,0.516416350693,None,None,59.916667,
6,1,1,1460,677,225,140.2961154131,0.412989432056,None,None,47.916667,
6,1,1,1460,680,226,140.2961154131,-0.517852835674,None,None,-60.083333,
6,1,1,1460,683,227,140.2961154131,0.128565405805,None,None,14.916667,
6,1,1,1460,686,228,140.2961154131,0.335419243079,None,None,38.916667,
6,1,1,1460,689,229,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,692,230,140.2961154131,0.671556728648,None,None,77.916667,
6,1,1,1460,695,231,140.2961154131,-0.207572079764,None,None,-24.083333,
6,1,1,1460,698,232,140.2961154131,-1.448695103404,None,None,-168.083333,
6,1,1,1460,701,233,140.2961154131,-2.043399885565,None,None,-237.083333,
6,1,1,1460,704,234,140.2961154131,0.878410565921,None,None,101.916667,
6,1,1,1460,707,235,140.2961154131,-2.612247938067,None,None,-303.083333,
6,1,1,1460,710,236,140.2961154131,0.361275972738,None,None,41.916667,
6,1,1,1460,713,237,140.2961154131,-0.595423024652,None,None,-69.083333,
6,1,1,1460,716,238,140.2961154131,2.740095101382,None,None,317.916667,
6,1,1,1460,719,239,140.2961154131,-2.586391208408,None,None,-300.083333,
6,1,1,1460,722,240,140.2961154131,-2.534677749090,None,None,-294.083333,
6,1,1,1460,725,241,140.2961154131,-2.146826804202,None,None,-249.083333,
6,1,1,1460,728,242,140.2961154131,-2.508821019431,None,None,-291.083333,
6,2,1,731,2,0,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,5,1,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,8,2,140.2961154131,0.593986539670,None,None,68.916667,
6,2,1,731,11,3,140.2961154131,-1.526265292382,None,None,-177.083333,
6,2,1,731,14,4,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,17,5,140.2961154131,0.438846161715,None,None,50.916667,
6,2,1,731,20,6,140.2961154131,1.421401888764,None,None,164.916667,
6,2,1,731,23,7,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,26,8,140.2961154131,-2.974242153296,None,None,-345.083333,
6,2,1,731,29,9,140.2961154131,-0.285142268741,None,None,-33.083333,
6,2,1,731,32,10,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,35,11,140.2961154131,-1.267697995790,None,None,-147.083333,
6,2,1,731,38,12,140.2961154131,1.731682644674,None,None,200.916667,
6,2,1,731,41,13,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,44,14,140.2961154131,1.369688429446,None,None,158.916667,
6,2,1,731,47,15,140.2961154131,-3.000098882955,None,None,-348.083333,
6,2,1,731,50,16,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,53,17,140.2961154131,0.749126917626,None,None,86.916667,
6,2,1,731,56,18,140.2961154131,0.180278865124,None,None,20.916667,
6,2,1,731,59,19,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,62,20,140.2961154131,-1.034987428858,None,None,-120.083333,
6,2,1,731,65,21,140.2961154131,0.800840376944,None,None,92.916667,
6,2,1,731,68,22,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,71,23,140.2961154131,-1.888259507610,None,None,-219.083333,
6,2,1,731,74,24,140.2961154131,0.955980754899,None,None,110.916667,
6,2,1,731,77,25,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,80,26,140.2961154131,0.283705783760,None,None,32.916667,
6,2,1,731,83,27,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,86,28,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,89,29,140.2961154131,1.292118240468,None,None,149.916667,
6,2,1,731,92,30,140.2961154131,1.964393211607,None,None,227.916667,
6,2,1,731,95,31,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,98,32,140.2961154131,-3.051812342273,None,None,-354.083333,
6,2,1,731,101,33,140.2961154131,0.723270187966,None,None,83.916667,
6,2,1,731,104,34,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,107,35,140.2961154131,1.912679752288,None,None,221.916667,
6,2,1,731,110,36,140.2961154131,1.111121132854,None,None,128.916667,
6,2,1,731,113,37,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,116,38,140.2961154131,-0.569566294992,None,None,-66.083333,
6,2,1,731,119,39,140.2961154131,-1.060844158517,None,None,-123.083333,
6,2,1,731,122,40,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,125,41,140.2961154131,-2.120970074543,None,None,-246.083333,
6,2,1,731,128,42,140.2961154131,2.584954723427,None,None,299.916667,
6,2,1,731,131,43,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,134,44,140.2961154131,-0.647136483970,None,None,-75.083333,
6,2,1,731,137,45,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,140,46,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,143,47,140.2961154131,-0.336855728060,None,None,-39.083333,
6,2,1,731,146,48,140.2961154131,-1.991686426247,None,None,-231.083333,
6,2,1,731,149,49,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,152,50,140.2961154131,0.904267295581,None,None,104.916667,
6,2,1,731,155,51,140.2961154131,0.257849054101,None,None,29.916667,
6,2,1,731,158,52,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,161,53,140.2961154131,-1.112557617835,None,None,-129.083333,
6,2,1,731,164,54,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,167,55,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,170,56,140.2961154131,1.990249941266,None,None,230.916667,
6,2,1,731,173,57,140.2961154131,-0.828133591584,None,None,-96.083333,
6,2,1,731,176,58,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,179,59,140.2961154131,-0.259285539082,None,None,-30.083333,
6,2,1,731,182,60,140.2961154131,0.025138487169,None,None,2.916667,
6,2,1,731,185,61,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,188,62,140.2961154131,0.516416350693,None,None,59.916667,
6,2,1,731,191,63,140.2961154131,2.507384534449,None,None,290.916667,
6,2,1,731,194,64,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,197,65,140.2961154131,0.128565405805,None,None,14.916667,
6,2,1,731,200,66,140.2961154131,2.429814345472,None,None,281.916667,
6,2,1,731,203,67,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,206,68,140.2961154131,0.671556728648,None,None,77.916667,
6,2,1,731,209,69,140.2961154131,1.886823022629,None,None,218.916667,
6,2,1,731,212,70,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,215,71,140.2961154131,-2.043399885565,None,None,-237.083333,
6,2,1,731,218,72,140.2961154131,2.972805668315,None,None,344.916667,
6,2,1,731,221,73,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,224,74,140.2961154131,0.361275972738,None,None,41.916667,
6,2,1,731,227,75,140.2961154131,1.498972077742,None,None,173.916667,
6,2,1,731,230,76,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,233,77,140.2961154131,-2.586391208408,None,None,-300.083333,
6,2,1,731,236,78,140.2961154131,-0.440282646697,None,None,-51.083333,
6,2,1,731,239,79,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,242,80,140.2961154131,-2.508821019431,None,None,-291.083333,
6,2,1,731,245,81,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,248,82,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,251,83,140.2961154131,2.688381642064,None,None,311.916667,
6,2,1,731,254,84,140.2961154131,2.662524912405,None,None,308.916667,
6,2,1,731,257,85,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,260,86,140.2961154131,2.533241264109,None,None,293.916667,
6,2,1,731,263,87,140.2961154131,-0.672993213629,None,None,-78.083333,
6,2,1,731,266,88,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,269,89,140.2961154131,-0.879847050902,None,None,-102.083333,
6,2,1,731,272,90,140.2961154131,-2.379537371135,None,None,-276.083333,
6,2,1,731,275,91,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,278,92,140.2961154131,0.826697106603,None,None,95.916667,
6,2,1,731,281,93,140.2961154131,-0.362712457719,None,None,-42.083333,
6,2,1,731,284,94,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,287,95,140.2961154131,-2.819101775341,None,None,-327.083333,
6,2,1,731,290,96,140.2961154131,1.188691321832,None,None,137.916667,
6,2,1,731,293,97,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,296,98,140.2961154131,2.843522020019,None,None,329.916667,
6,2,1,731,299,99,140.2961154131,-1.914116237270,None,None,-222.083333,
6,2,1,731,302,100,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,305,101,140.2961154131,1.059407673536,None,None,122.916667,
6,2,1,731,308,102,140.2961154131,-1.293554725449,None,None,-150.083333,
6,2,1,731,311,103,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,314,104,140.2961154131,0.206135594783,None,None,23.916667,
6,2,1,731,317,105,140.2961154131,-1.138414347494,None,None,-132.083333,
6,2,1,731,320,106,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,323,107,140.2961154131,2.378100886154,None,None,275.916667,
6,2,1,731,326,108,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,329,109,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,332,110,140.2961154131,-2.896671964318,None,None,-336.083333,
6,2,1,731,335,111,140.2961154131,-0.130001890786,None,None,-15.083333,
6,2,1,731,338,112,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,341,113,140.2961154131,-0.957417239880,None,None,-111.083333,
6,2,1,731,344,114,140.2961154131,-1.371124914427,None,None,-159.083333,
6,2,1,731,347,115,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,350,116,140.2961154131,-2.276110452498,None,None,-264.083333,
6,2,1,731,353,117,140.2961154131,-0.983273969539,None,None,-114.083333,
6,2,1,731,356,118,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,359,119,140.2961154131,1.524828807401,None,None,176.916667,
6,2,1,731,362,120,140.2961154131,3.127946046270,None,None,362.916667,
6,2,1,731,365,121,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,368,122,140.2961154131,-0.026574972150,None,None,-3.083333,
6,2,1,731,371,123,140.2961154131,0.490559621034,None,None,56.916667,
6,2,1,731,374,124,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,377,125,140.2961154131,1.447258618423,None,None,167.916667,
6,2,1,731,380,126,140.2961154131,-0.517852835674,None,None,-60.083333,
6,2,1,731,383,127,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,386,128,140.2961154131,1.757539374333,None,None,203.916667,
6,2,1,731,389,129,140.2961154131,2.197103778539,None,None,254.916667,
6,2,1,731,392,130,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,395,131,140.2961154131,2.998662397974,None,None,347.916667,
6,2,1,731,398,132,140.2961154131,-1.836546048292,None,None,-213.083333,
6,2,1,731,401,133,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,404,134,140.2961154131,0.981837484558,None,None,113.916667,
6,2,1,731,407,135,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,410,136,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,413,137,140.2961154131,-2.198540263520,None,None,-255.083333,
6,2,1,731,416,138,140.2961154131,-2.922528693977,None,None,-339.083333,
6,2,1,731,419,139,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,422,140,140.2961154131,1.835109563311,None,None,212.916667,
6,2,1,731,425,141,140.2961154131,-2.069256615225,None,None,-240.083333,
6,2,1,731,428,142,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,431,143,140.2961154131,2.610811453086,None,None,302.916667,
6,2,1,731,434,144,140.2961154131,0.412989432056,None,None,47.916667,
6,2,1,731,437,145,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,440,146,140.2961154131,2.222960508199,None,None,257.916667,
6,2,1,731,443,147,140.2961154131,0.335419243079,None,None,38.916667,
6,2,1,731,446,148,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,449,149,140.2961154131,2.765951831041,None,None,320.916667,
6,2,1,731,452,150,140.2961154131,-0.207572079764,None,None,-24.083333,
6,2,1,731,455,151,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,458,152,140.2961154131,0.050995216828,None,None,5.916667,
6,2,1,731,461,153,140.2961154131,0.878410565921,None,None,101.916667,
6,2,1,731,464,154,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,467,155,140.2961154131,2.455671075131,None,None,284.916667,
6,2,1,731,470,156,140.2961154131,-0.595423024652,None,None,-69.083333,
6,2,1,731,473,157,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,476,158,140.2961154131,-0.491996106015,None,None,-57.083333,
6,2,1,731,479,159,140.2961154131,-2.534677749090,None,None,-294.083333,
6,2,1,731,482,160,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,485,161,140.2961154131,-0.414425917037,None,None,-48.083333,
6,2,1,731,488,162,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,491,163,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,494,164,140.2961154131,-1.500408562723,None,None,-174.083333,
6,2,1,731,497,165,140.2961154131,0.568129810011,None,None,65.916667,
6,2,1,731,500,166,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,503,167,140.2961154131,-1.655548940678,None,None,-192.083333,
6,2,1,731,506,168,140.2961154131,-2.767388316022,None,None,-321.083333,
6,2,1,731,509,169,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,512,170,140.2961154131,1.214548051491,None,None,140.916667,
6,2,1,731,515,171,140.2961154131,1.809252833652,None,None,209.916667,
6,2,1,731,518,172,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,521,173,140.2961154131,2.921092208996,None,None,338.916667,
6,2,1,731,524,174,140.2961154131,-2.457107560112,None,None,-285.083333,
6,2,1,731,527,175,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,530,176,140.2961154131,-0.724706672947,None,None,-84.083333,
6,2,1,731,533,177,140.2961154131,-0.905703780562,None,None,-105.083333,
6,2,1,731,536,178,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,539,179,140.2961154131,-1.345268184768,None,None,-156.083333,
6,2,1,731,542,180,140.2961154131,2.274673967517,None,None,263.916667,
6,2,1,731,545,181,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,548,182,140.2961154131,-3.129382531251,None,None,-363.083333,
6,2,1,731,551,183,140.2961154131,2.895235479337,None,None,335.916667,
6,2,1,731,554,184,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,557,185,140.2961154131,2.300530697176,None,None,266.916667,
6,2,1,731,560,186,140.2961154131,3.050375857292,None,None,353.916667,
6,2,1,731,563,187,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,566,188,140.2961154131,-1.810689318633,None,None,-210.083333,
6,2,1,731,569,189,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,572,190,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,575,191,140.2961154131,-0.802276861925,None,None,-93.083333,
6,2,1,731,578,192,140.2961154131,-2.224396993180,None,None,-258.083333,
6,2,1,731,581,193,140.2961154131,-2.844958505000,None,None,-330.083333,
6,2,1,731,584,194,140.2961154131,1.136977862513,None,None,131.916667,
6,2,1,731,587,195,140.2961154131,2.817665290360,None,None,326.916667,
6,2,1,731,590,196,140.2961154131,1.343831699787,None,None,155.916667,
6,2,1,731,593,197,140.2961154131,-0.181715350105,None,None,-21.083333,
6,2,1,731,596,198,140.2961154131,-3.077669071932,None,None,-357.083333,
6,2,1,731,599,199,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,602,200,140.2961154131,-2.663961397386,None,None,-309.083333,
6,2,1,731,605,201,140.2961154131,1.033550943876,None,None,119.916667,
6,2,1,731,608,202,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,611,203,140.2961154131,2.067820130243,None,None,239.916667,
6,2,1,731,614,204,140.2961154131,-1.603835481359,None,None,-186.083333,
6,2,1,731,617,205,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,620,206,140.2961154131,-2.741531586363,None,None,-318.083333,
6,2,1,731,623,207,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,626,208,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,629,209,140.2961154131,-2.431250830453,None,None,-282.083333,
6,2,1,731,632,210,140.2961154131,0.102708676146,None,None,11.916667,
6,2,1,731,635,211,140.2961154131,-1.448695103404,None,None,-168.083333,
6,2,1,731,638,212,140.2961154131,-1.190127806813,None,None,-138.083333,
6,2,1,731,641,213,140.2961154131,2.352244156494,None,None,272.916667,
6,2,1,731,644,214,140.2961154131,-2.146826804202,None,None,-249.083333,
6,2,1,731,647,215,140.2961154131,3.076232586951,None,None,356.916667,
6,2,1,731,650,216,140.2961154131,-0.052431701809,None,None,-6.083333,
6,2,1,731,653,217,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,656,218,140.2961154131,-0.104145161127,None,None,-12.083333,
6,2,1,731,659,219,140.2961154131,1.266261510809,None,None,146.916667,
6,2,1,731,662,220,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,665,221,140.2961154131,-2.353680641475,None,None,-273.083333,
6,2,1,731,668,222,140.2961154131,2.119533589562,None,None,245.916667,
6,2,1,731,671,223,140.2961154131,-0.750563402607,None,None,-87.083333,
6,2,1,731,674,224,140.2961154131,-1.577978751700,None,None,-183.083333,
6,2,1,731,677,225,140.2961154131,-1.681405670337,None,None,-195.083333,
6,2,1,731,680,226,140.2961154131,-2.612247938067,None,None,-303.083333,
6,2,1,731,683,227,140.2961154131,-1.965829696588,None,None,-228.083333,
6,2,1,731,686,228,140.2961154131,-1.758975859314,None,None,-204.083333,
6,2,1,731,689,229,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,692,230,140.2961154131,-1.422838373745,None,None,-165.083333,
6,2,1,731,695,231,140.2961154131,-2.301967182157,None,None,-267.083333,
6,2,1,731,698,232,140.2961154131,2.740095101382,None,None,317.916667,
6,2,1,731,701,233,140.2961154131,2.145390319221,None,None,248.916667,
6,2,1,731,704,234,140.2961154131,-1.215984536472,None,None,-141.083333,
6,2,1,731,707,235,140.2961154131,1.576542266719,None,None,182.916667,
6,2,1,731,710,236,140.2961154131,-1.733119129655,None,None,-201.083333,
6,2,1,731,713,237,140.2961154131,-2.689818127045,None,None,-312.083333,
6,2,1,731,716,238,140.2961154131,0.645699998989,None,None,74.916667,
6,2,1,731,719,239,140.2961154131,1.602398996378,None,None,185.916667,
6,2,1,731,722,240,140.2961154131,1.654112455697,None,None,191.916667,
6,2,1,731,725,241,140.2961154131,2.041963400584,None,None,236.916667,
6,2,1,731,728,242,140.2961154131,1.679969185356,None,None,194.916667,
