label;inftype;chi;L0_re;L0_im;L1_re;L1_im;L2_re;L2_im
p5a*p17a;(1,0);[4, -1, -1/2]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.68240883972856195393638469469241012583591418785394;-0.09942748161555435293807940469378061371276056077242
p5a*p17a;(1,0);[5, -1, -1/2]~;0.53262982414227154370096030832144096840520039846724;-0.54166360376511708304166115380206591384700408876560;0.80708137714871223760701932007042860713108122299433;-0.33725706228990956714914653395075252027322221881152
p5a*p17a;(1,0);[6, -1, -1/2]~;1.30814976898722696939612167822662160931245104287595;-0.15177403032301589857039929852133204890067055685805;0.98812405852181117036762688018894716136887142107934;-0.22635453085188128711408852575036932802890128437815
p5a*p17a;(1,0);[7, -1, -1/2]~;0.11892154416268537361608314882711652662667506466597;-1.09439558551271101951586557871164368902858661667748;0.91821421260572241180233136819104024024172587029881;-0.47085199104644608695885971229153746576192700474426
p5a*p17a;(1,0);[8, -1, -1/2]~;1.70516363736702688475725739101189108342807062302574;-1.24613586321305134717696007132110225259394848813896;1.32024304179660493487231220892261893593319138662656;-0.40969447421782038840449232675835957376446265665894
p5a*p17a;(1,0);[9, -1, -1/2]~;1.20603601040193104802257220589115384961998249844341;-0.23487601174184751933549703230360322454332634978945;1.26839722043150853072893803462133899140148129837349;-0.15147472858187536596056343024932592371295073208703
p5a*p17a;(1,0);[10, -1, -1/2]~;2.58376171506264951962324803734240546559315489444290;-0.10223186569272270381700821515657378550052860602146;1.59008926565573866538630663848941681931499603227103;-0.02337405668602333775266206948391152931334870638287
p5a*p17a;(1,0);[11, -1, -1/2]~;1.55345905116417171454314329874209192444006298835411;1.33444223131682392978549825241844759431633783695435;1.34479137463429824463698235421527310556892111244624;0.36317071029912362660496682541179956967505688933242
p5a*p17a;(1,0);[12, -1, -1/2]~;1.85357013331477313643696409280055673485123884523227;0.97858163571197962766163208319351513963107226377649;1.32699817258314421881872774655188083762198637915791;0.34774663283026288771584333523323155877144452207512
p5a*p17a;(1,0);[13, -1, -1/2]~;0.85493509338885743229829553544110928387169721835891;0.56848251381142875095217649031124384932111948335962;1.04137362273818127930341318768216364414888938359748;0.36227381910309058663466761744118113167998213680336
p5a*p17a;(1,0);[14, -1, -1/2]~;0.66195871858096930839998626374403145413251488485929;-0.35605414146938437897501293793264875991375910121446;0.86713141545164919695391937805292943832635638953437;0.17194011287310197046909610508926358387199257953469
p5a*p17a;(1,0);[15, -1, -1/2]~;0.44116290048014676172564325577716780931296435775915;0.91929721552293889446554157049669270404584147026093;0.81819034951698265987397693588478280092318301891758;0.34308209149262470129157608039782112815594648696449
p5a*p17a;(2,0);[0, -2, -1]~;0.55674763846861735119365853088099603829422186345804;-0.34408896372984398024189934038897350835115565227315;0.85607167685404896463408404526754534245030761944796;-0.33570849540608321979457919686150827689535574149504
p5a*p17a;(2,0);[1, -2, -1]~;-0.42789550462744139310697243869709475659328685101607;2.19625302667143087992201651043122924123527597009316;0.70040714080791540581430617797723425570676354534060;-0.30127013265611003988150617744606831262891695847415
p5a*p17a;(2,0);[2, -2, -1]~;1.38596734066845504419280050484808254170175226013345;-1.36246555538361302616150194719401344394795285486636;1.33215164587290644428145320968764623584836850161182;-0.64675524399931223061573479139208224912374197436683
p5a*p17a;(2,0);[3, -2, -1]~;2.36198665078710249185618443960820987656336319682450;-4.39198357057100897994406875784571158472655540840027;1.55193919806895690129680642979595863303743275332748;-0.69212770719904668145623367159201541656102036757667
p5a*p17a;(2,0);[4, -2, -1]~;6.06992407511158889082051734609818826245393068622018;-2.31261644911112923140127377416056751276022072265357;2.19004303099014549371599169005044882664034810789773;-0.32057919834646072570166967034585935131533233163736
p5a*p17a;(2,0);[5, -2, -1]~;-0.17442748307222812245352035768332894877498149381884;4.59839599728650515976871979658492117590972479160928;1.31536847108313371081842226661860985562932584567053;0.85356680315691521591991617239171392043251459532818
p5a*p17a;(2,0);[6, -2, -1]~;1.63001033549197359955263151801825786248451751233790;1.17585190152797326549647554351086252135894230998180;1.42219774568105551100625854921785497011602708504091;0.56796248746720356870313200436579773990550107852001
p5a*p17a;(2,0);[7, -2, -1]~;-2.34447372962146933485624775492456255441062821565368;2.46895576850363968338639940360430701268812201748680;0.74573470340127424019222085810792945100537527612429;0.88876113798215765446402518267317487440173029814313
p5a*p17a;(2,0);[8, -2, -1]~;1.00023494330843466830011582652007719797317601175012;2.70389252178816448124827700214848828886941448042897;0.85839398286597101899117250224874901413594646088302;0.47773785505003590993978190702032812813359970239898
p5a*p17a;(2,0);[9, -2, -1]~;3.02403028852882775072809701934416001630475115997469;0.00676730718470999729122235425741111698816328733996;1.00007261640978414646828607242942072745471706343029;0.24836553382613631142048265617347681318176160478989
p5a*p17a;(2,0);[10, -2, -1]~;-0.19483667038216475674759424108489756825389745092479;-0.55078638916972413244890193826106341749097929219353;0.44393639876673294744337812897390267395471248892423;-0.03290830967182236819117612411860703380735097083047
p5a*p17a;(2,0);[11, -2, -1]~;1.38376863117931837443769808461484030145635498760725;2.02836955955431550423115901553950237224445935082474;0.80121802284903346996723666692504525770197622012752;0.24105263766605709820422619847841378706327770942478
p5a*p17a;(2,0);[12, -2, -1]~;-1.03444543106671944156579762401989699234623324817002;-0.98820223938407707331750484085018031607847652223606;0.48677431224130731017781185671880341001912093073651;0.02626900315173641666793079630008078662551959873362
p5a*p17a;(2,0);[13, -2, -1]~;1.44100313789518795628387932648883089026479640902034;-2.13557645344230942743280112004309584630206328723484;0.82146949107475689873300011393793646006820542244961;-0.30959706386305756817611123173999342218608201962692
p5a*p17a;(2,0);[14, -2, -1]~;1.11234020837682007398528178225013248899699519238435;0.28040966913621831856980717572182371231698916324478;0.87405954495708935220602494322711237401498077636746;0.00171835289919967511824582271622927939398042722141
p5a*p17a;(2,0);[15, -2, -1]~;-1.63886925621626542778815149894355693941843084732418;0.67826317885324966349308135774179405239487644258421;0.47837942587397942213560882796153200946255511035266;-0.36937361186480529696332090417577765448782230173500
p5a*p17a;(1,1);[0, 0, -1]~;-0.25000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000
p5a*p17a;(1,1);[1, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.31924333547639373427131649021569071766969706980422;0.36452477728592999977958142343665755777704104445031
p5a*p17a;(1,1);[2, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.25353899340155917313439741262094956606950506953597;0.42178960735328933923967200024733701953776358431954
p5a*p17a;(1,1);[3, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.79191361403033591033442793671535688138139852749559;0.63311739894261499607589664210919458936323096134352
p5a*p17a;(1,1);[4, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65362232723783574910648686944372525946947265383231;0.25110895068210199393790116889945972106510994858596
p5a*p17a;(1,1);[5, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.70646446894659131204549114687277893320645590937332;0.43315562778077378204257749886657661264311004827701
p5a*p17a;(1,1);[6, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.69395986673372452128999803299329810358661044339233;0.04286323147578074506260328391657696067830828811615
p5a*p17a;(1,1);[7, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.74889158148428934725904299572384516212480230507414;0.11125326911726808371097252463805890092666714411229
p5a*p17a;(1,1);[8, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.55839954151569709239457472080545941406836608461140;0.00000000000000000000000000000000000000000000000000
p5a*p17a;(1,1);[9, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.74889158148428934725904299572384516212480230507414;-0.11125326911726808371097252463805890092666714411229
p5a*p17a;(1,1);[10, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.69395986673372452128999803299329810358661044339233;-0.04286323147578074506260328391657696067830828811615
p5a*p17a;(1,1);[11, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.70646446894659131204549114687277893320645590937332;-0.43315562778077378204257749886657661264311004827701
p5a*p17a;(1,1);[12, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.65362232723783574910648686944372525946947265383231;-0.25110895068210199393790116889945972106510994858596
p5a*p17a;(1,1);[13, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.79191361403033591033442793671535688138139852749559;-0.63311739894261499607589664210919458936323096134352
p5a*p17a;(1,1);[14, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.25353899340155917313439741262094956606950506953597;-0.42178960735328933923967200024733701953776358431954
p5a*p17a;(1,1);[15, 0, -1]~;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.31924333547639373427131649021569071766969706980422;-0.36452477728592999977958142343665755777704104445031
p5a*p17a;(0,1);[0, 1, -1/2]~;0.41252303869963421541768558030791080365840457025960;-0.11718915039593348648403944293729983553515502080228;0.71357292546965472555818988473366987290804584790438;-0.13038786173698411822564656945273515557348346864268
p5a*p17a;(0,1);[1, 1, -1/2]~;0.44116290048014676172564325577716780931296435775915;-0.91929721552293889446554157049669270404584147026093;0.81819034951698265987397693588478280092318301891758;-0.34308209149262470129157608039782112815594648696449
p5a*p17a;(0,1);[2, 1, -1/2]~;0.66195871858096930839998626374403145413251488485929;0.35605414146938437897501293793264875991375910121446;0.86713141545164919695391937805292943832635638953437;-0.17194011287310197046909610508926358387199257953469
p5a*p17a;(0,1);[3, 1, -1/2]~;0.85493509338885743229829553544110928387169721835891;-0.56848251381142875095217649031124384932111948335962;1.04137362273818127930341318768216364414888938359748;-0.36227381910309058663466761744118113167998213680336
p5a*p17a;(0,1);[4, 1, -1/2]~;1.85357013331477313643696409280055673485123884523227;-0.97858163571197962766163208319351513963107226377649;1.32699817258314421881872774655188083762198637915791;-0.34774663283026288771584333523323155877144452207512
p5a*p17a;(0,1);[5, 1, -1/2]~;1.55345905116417171454314329874209192444006298835411;-1.33444223131682392978549825241844759431633783695435;1.34479137463429824463698235421527310556892111244624;-0.36317071029912362660496682541179956967505688933242
p5a*p17a;(0,1);[6, 1, -1/2]~;2.58376171506264951962324803734240546559315489444290;0.10223186569272270381700821515657378550052860602146;1.59008926565573866538630663848941681931499603227103;0.02337405668602333775266206948391152931334870638287
p5a*p17a;(0,1);[7, 1, -1/2]~;1.20603601040193104802257220589115384961998249844341;0.23487601174184751933549703230360322454332634978945;1.26839722043150853072893803462133899140148129837349;0.15147472858187536596056343024932592371295073208703
p5a*p17a;(0,1);[8, 1, -1/2]~;1.70516363736702688475725739101189108342807062302574;1.24613586321305134717696007132110225259394848813896;1.32024304179660493487231220892261893593319138662656;0.40969447421782038840449232675835957376446265665894
p5a*p17a;(0,1);[9, 1, -1/2]~;0.11892154416268537361608314882711652662667506466597;1.09439558551271101951586557871164368902858661667748;0.91821421260572241180233136819104024024172587029881;0.47085199104644608695885971229153746576192700474426
