n,len,mean_v,frac_ge_1,frac_ge_2,frac_ge_3,frac_ge_4,frac_ge_5,frac_ge_6,frac_ge_7,frac_ge_8,frac_ge_9,frac_ge_10
7045249,82,1.865854,1.000000,0.524390,0.207317,0.085366,0.024390,0.012195,0.012195,0.000000,0.000000,0.000000
6412487,21,2.666667,1.000000,0.523810,0.333333,0.285714,0.238095,0.190476,0.095238,0.000000,0.000000,0.000000
3528337,58,1.965517,1.000000,0.551724,0.189655,0.137931,0.051724,0.034483,0.000000,0.000000,0.000000,0.000000
7593617,104,1.807692,1.000000,0.519231,0.173077,0.067308,0.028846,0.009615,0.009615,0.000000,0.000000,0.000000
5917361,57,1.982456,1.000000,0.526316,0.280702,0.122807,0.035088,0.017544,0.000000,0.000000,0.000000,0.000000
8353537,22,2.636364,1.000000,0.545455,0.318182,0.318182,0.227273,0.090909,0.045455,0.045455,0.045455,0.000000
6974837,9,4.111111,1.000000,0.666667,0.666667,0.666667,0.444444,0.222222,0.111111,0.111111,0.111111,0.111111
1631225,60,1.933333,1.000000,0.533333,0.233333,0.083333,0.050000,0.033333,0.000000,0.000000,0.000000,0.000000
6512291,36,2.222222,1.000000,0.583333,0.333333,0.194444,0.055556,0.027778,0.027778,0.000000,0.000000,0.000000
7949693,39,2.179487,1.000000,0.538462,0.333333,0.128205,0.076923,0.076923,0.025641,0.000000,0.000000,0.000000
5153611,76,1.881579,1.000000,0.473684,0.210526,0.118421,0.039474,0.013158,0.013158,0.013158,0.000000,0.000000
8216947,65,1.938462,1.000000,0.476923,0.215385,0.092308,0.061538,0.030769,0.015385,0.015385,0.015385,0.015385
551143,49,1.979592,1.000000,0.489796,0.265306,0.081633,0.061224,0.061224,0.020408,0.000000,0.000000,0.000000
34715,46,1.913043,1.000000,0.478261,0.195652,0.086957,0.043478,0.021739,0.021739,0.021739,0.021739,0.021739
699115,64,1.890625,1.000000,0.531250,0.203125,0.125000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
5360915,45,2.088889,1.000000,0.600000,0.244444,0.177778,0.044444,0.022222,0.000000,0.000000,0.000000,0.000000
3302459,84,1.845238,1.000000,0.452381,0.190476,0.107143,0.047619,0.023810,0.023810,0.000000,0.000000,0.000000
5264599,47,2.063830,1.000000,0.510638,0.319149,0.191489,0.042553,0.000000,0.000000,0.000000,0.000000,0.000000
8165489,51,2.039216,1.000000,0.470588,0.294118,0.176471,0.039216,0.019608,0.019608,0.019608,0.000000,0.000000
6833809,36,2.222222,1.000000,0.527778,0.305556,0.166667,0.055556,0.055556,0.055556,0.055556,0.000000,0.000000
2748391,57,1.964912,1.000000,0.526316,0.263158,0.105263,0.035088,0.035088,0.000000,0.000000,0.000000,0.000000
7813459,39,2.179487,1.000000,0.435897,0.333333,0.230769,0.128205,0.025641,0.025641,0.000000,0.000000,0.000000
1752787,48,2.020833,1.000000,0.458333,0.270833,0.166667,0.062500,0.041667,0.020833,0.000000,0.000000,0.000000
5914295,74,1.891892,1.000000,0.459459,0.229730,0.108108,0.054054,0.040541,0.000000,0.000000,0.000000,0.000000
2775601,69,1.898551,1.000000,0.536232,0.246377,0.101449,0.014493,0.000000,0.000000,0.000000,0.000000,0.000000
1022179,15,2.933333,1.000000,0.533333,0.466667,0.266667,0.133333,0.133333,0.066667,0.066667,0.066667,0.066667
7375801,55,2.000000,1.000000,0.490909,0.200000,0.127273,0.072727,0.072727,0.018182,0.018182,0.000000,0.000000
2589601,76,1.868421,1.000000,0.473684,0.236842,0.092105,0.052632,0.013158,0.000000,0.000000,0.000000,0.000000
7343431,58,1.982759,1.000000,0.500000,0.241379,0.103448,0.068966,0.034483,0.017241,0.017241,0.000000,0.000000
4206497,51,2.019608,1.000000,0.549020,0.274510,0.117647,0.058824,0.019608,0.000000,0.000000,0.000000,0.000000
637525,23,2.434783,1.000000,0.608696,0.391304,0.173913,0.086957,0.086957,0.043478,0.043478,0.000000,0.000000
2793089,57,1.964912,1.000000,0.526316,0.315789,0.105263,0.017544,0.000000,0.000000,0.000000,0.000000,0.000000
176899,33,2.121212,1.000000,0.515152,0.363636,0.212121,0.030303,0.000000,0.000000,0.000000,0.000000,0.000000
5851373,62,1.951613,1.000000,0.548387,0.258065,0.129032,0.016129,0.000000,0.000000,0.000000,0.000000,0.000000
2845139,69,1.898551,1.000000,0.420290,0.231884,0.130435,0.057971,0.028986,0.028986,0.000000,0.000000,0.000000
7038665,77,1.883117,1.000000,0.415584,0.220779,0.142857,0.038961,0.012987,0.012987,0.012987,0.012987,0.012987
89539,86,1.779070,1.000000,0.406977,0.220930,0.127907,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000
258005,32,2.156250,1.000000,0.500000,0.281250,0.156250,0.093750,0.062500,0.062500,0.000000,0.000000,0.000000
3151001,43,2.093023,1.000000,0.558140,0.325581,0.116279,0.046512,0.046512,0.000000,0.000000,0.000000,0.000000
1215941,35,2.171429,1.000000,0.514286,0.285714,0.200000,0.114286,0.057143,0.000000,0.000000,0.000000,0.000000
3896333,63,1.936508,1.000000,0.476190,0.269841,0.126984,0.047619,0.015873,0.000000,0.000000,0.000000,0.000000
2988509,45,2.066667,1.000000,0.511111,0.311111,0.155556,0.088889,0.000000,0.000000,0.000000,0.000000,0.000000
493373,58,1.913793,1.000000,0.517241,0.241379,0.120690,0.034483,0.000000,0.000000,0.000000,0.000000,0.000000
2688259,28,2.357143,1.000000,0.500000,0.392857,0.250000,0.107143,0.071429,0.035714,0.000000,0.000000,0.000000
2690839,45,2.066667,1.000000,0.644444,0.266667,0.133333,0.022222,0.000000,0.000000,0.000000,0.000000,0.000000
6557563,24,2.541667,1.000000,0.708333,0.375000,0.250000,0.041667,0.041667,0.041667,0.041667,0.041667,0.000000
6176267,79,1.873418,1.000000,0.506329,0.240506,0.088608,0.037975,0.000000,0.000000,0.000000,0.000000,0.000000
4677671,42,2.119048,1.000000,0.500000,0.357143,0.214286,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000
7055177,118,1.779661,1.000000,0.466102,0.194915,0.076271,0.025424,0.008475,0.008475,0.000000,0.000000,0.000000
6097411,33,2.272727,1.000000,0.606061,0.333333,0.212121,0.060606,0.030303,0.030303,0.000000,0.000000,0.000000
2765345,23,2.521739,1.000000,0.652174,0.391304,0.260870,0.173913,0.043478,0.000000,0.000000,0.000000,0.000000
390973,79,1.822785,1.000000,0.455696,0.227848,0.113924,0.025316,0.000000,0.000000,0.000000,0.000000,0.000000
6418733,38,2.184211,1.000000,0.552632,0.263158,0.184211,0.105263,0.052632,0.026316,0.000000,0.000000,0.000000
1670213,36,2.166667,1.000000,0.555556,0.361111,0.138889,0.055556,0.027778,0.027778,0.000000,0.000000,0.000000
5722229,57,1.982456,1.000000,0.526316,0.228070,0.157895,0.070175,0.000000,0.000000,0.000000,0.000000,0.000000
8152841,63,1.952381,1.000000,0.476190,0.238095,0.111111,0.047619,0.015873,0.015873,0.015873,0.015873,0.015873
4524211,61,1.950820,1.000000,0.491803,0.278689,0.147541,0.032787,0.000000,0.000000,0.000000,0.000000,0.000000
4808275,47,2.063830,1.000000,0.574468,0.297872,0.127660,0.042553,0.021277,0.000000,0.000000,0.000000,0.000000
5063099,88,1.840909,1.000000,0.477273,0.204545,0.090909,0.034091,0.022727,0.011364,0.000000,0.000000,0.000000
917323,34,2.176471,1.000000,0.558824,0.294118,0.147059,0.088235,0.058824,0.029412,0.000000,0.000000,0.000000
6834535,89,1.842697,1.000000,0.449438,0.202247,0.101124,0.056180,0.022472,0.011236,0.000000,0.000000,0.000000
33205,32,2.062500,1.000000,0.468750,0.250000,0.187500,0.093750,0.031250,0.031250,0.000000,0.000000,0.000000
7091365,48,2.062500,1.000000,0.541667,0.333333,0.145833,0.041667,0.000000,0.000000,0.000000,0.000000,0.000000
4473941,49,2.040816,1.000000,0.510204,0.306122,0.122449,0.040816,0.020408,0.020408,0.020408,0.000000,0.000000
4631863,78,1.871795,1.000000,0.487179,0.217949,0.128205,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000
4504349,25,2.480000,1.000000,0.720000,0.440000,0.200000,0.080000,0.040000,0.000000,0.000000,0.000000,0.000000
5470451,76,1.881579,1.000000,0.486842,0.263158,0.118421,0.013158,0.000000,0.000000,0.000000,0.000000,0.000000
4856777,68,1.911765,1.000000,0.470588,0.205882,0.117647,0.044118,0.014706,0.014706,0.014706,0.014706,0.014706
2319701,20,2.650000,1.000000,0.500000,0.350000,0.300000,0.150000,0.050000,0.050000,0.050000,0.050000,0.050000
5731915,91,1.835165,1.000000,0.472527,0.197802,0.087912,0.032967,0.032967,0.010989,0.000000,0.000000,0.000000
4345769,68,1.911765,1.000000,0.514706,0.264706,0.102941,0.029412,0.000000,0.000000,0.000000,0.000000,0.000000
5701129,40,2.150000,1.000000,0.525000,0.325000,0.175000,0.075000,0.050000,0.000000,0.000000,0.000000,0.000000
1295791,88,1.818182,1.000000,0.477273,0.238636,0.090909,0.011364,0.000000,0.000000,0.000000,0.000000,0.000000
6005123,45,2.088889,1.000000,0.533333,0.288889,0.177778,0.066667,0.022222,0.000000,0.000000,0.000000,0.000000
7398397,75,1.893333,1.000000,0.466667,0.240000,0.106667,0.026667,0.026667,0.013333,0.013333,0.000000,0.000000
2113769,51,2.000000,1.000000,0.470588,0.274510,0.156863,0.058824,0.019608,0.019608,0.000000,0.000000,0.000000
7862269,39,2.179487,1.000000,0.538462,0.384615,0.179487,0.051282,0.025641,0.000000,0.000000,0.000000,0.000000
7265707,111,1.792793,1.000000,0.441441,0.171171,0.099099,0.045045,0.018018,0.009009,0.009009,0.000000,0.000000
118013,41,2.000000,1.000000,0.463415,0.292683,0.146341,0.048780,0.024390,0.024390,0.000000,0.000000,0.000000
1456667,50,2.000000,1.000000,0.500000,0.280000,0.120000,0.040000,0.020000,0.020000,0.020000,0.000000,0.000000
7599821,24,2.541667,1.000000,0.666667,0.416667,0.250000,0.125000,0.041667,0.041667,0.000000,0.000000,0.000000
6070235,43,2.116279,1.000000,0.581395,0.325581,0.186047,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000
7986601,46,2.086957,1.000000,0.521739,0.304348,0.130435,0.108696,0.021739,0.000000,0.000000,0.000000,0.000000
7263245,36,2.222222,1.000000,0.583333,0.277778,0.194444,0.083333,0.055556,0.027778,0.000000,0.000000,0.000000
4410535,37,2.189189,1.000000,0.621622,0.351351,0.162162,0.054054,0.000000,0.000000,0.000000,0.000000,0.000000
3996217,36,2.194444,1.000000,0.583333,0.277778,0.138889,0.055556,0.027778,0.027778,0.027778,0.027778,0.027778
7596547,58,1.982759,1.000000,0.500000,0.241379,0.155172,0.034483,0.017241,0.017241,0.017241,0.000000,0.000000
1878857,53,1.981132,1.000000,0.509434,0.264151,0.150943,0.056604,0.000000,0.000000,0.000000,0.000000,0.000000
2574067,35,2.200000,1.000000,0.514286,0.314286,0.114286,0.057143,0.057143,0.057143,0.028571,0.028571,0.028571
6347917,19,2.789474,1.000000,0.684211,0.526316,0.315789,0.157895,0.052632,0.052632,0.000000,0.000000,0.000000
985529,17,2.764706,1.000000,0.647059,0.470588,0.352941,0.235294,0.058824,0.000000,0.000000,0.000000,0.000000
718189,38,2.105263,1.000000,0.605263,0.289474,0.131579,0.052632,0.026316,0.000000,0.000000,0.000000,0.000000
1014287,39,2.102564,1.000000,0.487179,0.358974,0.153846,0.076923,0.025641,0.000000,0.000000,0.000000,0.000000
7878119,111,1.792793,1.000000,0.468468,0.189189,0.090090,0.018018,0.009009,0.009009,0.009009,0.000000,0.000000
829645,84,1.821429,1.000000,0.464286,0.214286,0.095238,0.023810,0.011905,0.011905,0.000000,0.000000,0.000000
4241261,32,2.281250,1.000000,0.562500,0.312500,0.156250,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000
7169975,82,1.865854,1.000000,0.451220,0.231707,0.121951,0.048780,0.012195,0.000000,0.000000,0.000000,0.000000
7997287,80,1.875000,1.000000,0.500000,0.187500,0.087500,0.062500,0.037500,0.000000,0.000000,0.000000,0.000000
2460551,83,1.843373,1.000000,0.457831,0.240964,0.120482,0.024096,0.000000,0.000000,0.000000,0.000000,0.000000
7424713,41,2.146341,1.000000,0.487805,0.268293,0.195122,0.097561,0.048780,0.024390,0.024390,0.000000,0.000000
286387,32,2.156250,1.000000,0.500000,0.343750,0.218750,0.062500,0.031250,0.000000,0.000000,0.000000,0.000000
2256193,25,2.440000,1.000000,0.640000,0.400000,0.240000,0.120000,0.040000,0.000000,0.000000,0.000000,0.000000
1224991,76,1.855263,1.000000,0.500000,0.171053,0.092105,0.039474,0.039474,0.013158,0.000000,0.000000,0.000000
4462231,37,2.189189,1.000000,0.540541,0.270270,0.189189,0.081081,0.081081,0.027027,0.000000,0.000000,0.000000
5209915,42,2.119048,1.000000,0.547619,0.309524,0.166667,0.095238,0.000000,0.000000,0.000000,0.000000,0.000000
7047517,41,2.146341,1.000000,0.536585,0.317073,0.121951,0.048780,0.048780,0.024390,0.024390,0.024390,0.000000
3250123,26,2.423077,1.000000,0.692308,0.346154,0.230769,0.076923,0.038462,0.038462,0.000000,0.000000,0.000000
5733895,45,2.088889,1.000000,0.600000,0.288889,0.133333,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000
5392817,35,2.228571,1.000000,0.485714,0.314286,0.228571,0.114286,0.028571,0.028571,0.028571,0.000000,0.000000
3190841,31,2.290323,1.000000,0.709677,0.290323,0.193548,0.096774,0.000000,0.000000,0.000000,0.000000,0.000000
235013,22,2.409091,1.000000,0.590909,0.454545,0.272727,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000
7053017,41,2.146341,1.000000,0.512195,0.292683,0.146341,0.097561,0.048780,0.024390,0.024390,0.000000,0.000000
3733,29,2.000000,1.000000,0.448276,0.275862,0.172414,0.068966,0.034483,0.000000,0.000000,0.000000,0.000000
1111693,61,1.918033,1.000000,0.524590,0.262295,0.098361,0.032787,0.000000,0.000000,0.000000,0.000000,0.000000
6562187,55,2.000000,1.000000,0.490909,0.218182,0.109091,0.054545,0.036364,0.018182,0.018182,0.018182,0.018182
5319631,23,2.565217,1.000000,0.608696,0.434783,0.217391,0.130435,0.130435,0.043478,0.000000,0.000000,0.000000
4925527,59,1.966102,1.000000,0.491525,0.271186,0.169492,0.033898,0.000000,0.000000,0.000000,0.000000,0.000000
5878541,62,1.951613,1.000000,0.451613,0.258065,0.145161,0.048387,0.032258,0.016129,0.000000,0.000000,0.000000
8328799,68,1.926471,1.000000,0.426471,0.235294,0.161765,0.058824,0.014706,0.014706,0.014706,0.000000,0.000000
2157967,20,2.650000,1.000000,0.550000,0.500000,0.300000,0.100000,0.100000,0.050000,0.050000,0.000000,0.000000
1979705,63,1.920635,1.000000,0.507937,0.238095,0.111111,0.031746,0.015873,0.015873,0.000000,0.000000,0.000000
7737779,63,1.952381,1.000000,0.507937,0.253968,0.111111,0.047619,0.015873,0.015873,0.000000,0.000000,0.000000
1384051,81,1.839506,1.000000,0.456790,0.234568,0.123457,0.024691,0.000000,0.000000,0.000000,0.000000,0.000000
2126767,32,2.250000,1.000000,0.562500,0.343750,0.156250,0.062500,0.062500,0.062500,0.000000,0.000000,0.000000
7775155,27,2.444444,1.000000,0.629630,0.370370,0.222222,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000
3809047,41,2.121951,1.000000,0.487805,0.341463,0.219512,0.073171,0.000000,0.000000,0.000000,0.000000,0.000000
3325057,72,1.888889,1.000000,0.513889,0.208333,0.111111,0.041667,0.013889,0.000000,0.000000,0.000000,0.000000
4362535,150,1.733333,1.000000,0.400000,0.180000,0.106667,0.033333,0.006667,0.006667,0.000000,0.000000,0.000000
3120901,19,2.736842,1.000000,0.684211,0.473684,0.263158,0.105263,0.105263,0.052632,0.052632,0.000000,0.000000
5212943,28,2.392857,1.000000,0.642857,0.321429,0.107143,0.035714,0.035714,0.035714,0.035714,0.035714,0.035714
2609977,69,1.898551,1.000000,0.565217,0.159420,0.101449,0.043478,0.028986,0.000000,0.000000,0.000000,0.000000
6530225,36,2.222222,1.000000,0.555556,0.277778,0.166667,0.055556,0.055556,0.055556,0.027778,0.027778,0.000000
7839131,53,2.018868,1.000000,0.433962,0.226415,0.150943,0.094340,0.056604,0.018868,0.018868,0.018868,0.000000
3381341,33,2.242424,1.000000,0.545455,0.363636,0.121212,0.060606,0.030303,0.030303,0.030303,0.030303,0.030303
2316883,30,2.300000,1.000000,0.600000,0.333333,0.133333,0.066667,0.033333,0.033333,0.033333,0.033333,0.033333
3277603,60,1.950000,1.000000,0.500000,0.233333,0.116667,0.050000,0.016667,0.016667,0.016667,0.000000,0.000000
6559529,77,1.883117,1.000000,0.415584,0.207792,0.129870,0.077922,0.038961,0.012987,0.000000,0.000000,0.000000
4594225,15,3.066667,1.000000,0.666667,0.400000,0.400000,0.200000,0.200000,0.066667,0.066667,0.066667,0.000000
2898535,74,1.878378,1.000000,0.459459,0.229730,0.135135,0.027027,0.013514,0.013514,0.000000,0.000000,0.000000
1479275,57,1.947368,1.000000,0.456140,0.263158,0.157895,0.070175,0.000000,0.000000,0.000000,0.000000,0.000000
10967,40,1.925000,1.000000,0.450000,0.250000,0.150000,0.050000,0.025000,0.000000,0.000000,0.000000,0.000000
2561081,40,2.125000,1.000000,0.575000,0.350000,0.125000,0.050000,0.025000,0.000000,0.000000,0.000000,0.000000
3192395,55,1.981818,1.000000,0.472727,0.254545,0.145455,0.054545,0.036364,0.018182,0.000000,0.000000,0.000000
7093529,38,2.184211,1.000000,0.578947,0.263158,0.131579,0.105263,0.052632,0.026316,0.026316,0.000000,0.000000
6824017,89,1.842697,1.000000,0.438202,0.213483,0.112360,0.044944,0.011236,0.011236,0.011236,0.000000,0.000000
772873,62,1.903226,1.000000,0.516129,0.225806,0.129032,0.032258,0.000000,0.000000,0.000000,0.000000,0.000000
3754777,34,2.235294,1.000000,0.558824,0.352941,0.176471,0.088235,0.058824,0.000000,0.000000,0.000000,0.000000
3754093,53,2.000000,1.000000,0.509434,0.283019,0.169811,0.037736,0.000000,0.000000,0.000000,0.000000,0.000000
5171039,13,3.307692,1.000000,0.615385,0.461538,0.307692,0.153846,0.153846,0.153846,0.153846,0.153846,0.076923
8348695,80,1.875000,1.000000,0.475000,0.237500,0.125000,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000
299419,27,2.259259,1.000000,0.481481,0.259259,0.185185,0.148148,0.111111,0.037037,0.037037,0.000000,0.000000
2069905,68,1.897059,1.000000,0.500000,0.220588,0.102941,0.044118,0.029412,0.000000,0.000000,0.000000,0.000000
816245,38,2.105263,1.000000,0.552632,0.289474,0.131579,0.052632,0.026316,0.026316,0.026316,0.000000,0.000000
7737763,63,1.952381,1.000000,0.539683,0.269841,0.111111,0.031746,0.000000,0.000000,0.000000,0.000000,0.000000
4271543,29,2.344828,1.000000,0.517241,0.275862,0.137931,0.103448,0.068966,0.068966,0.068966,0.068966,0.034483
2828461,35,2.200000,1.000000,0.485714,0.285714,0.171429,0.085714,0.085714,0.028571,0.028571,0.028571,0.000000
743297,74,1.851351,1.000000,0.486486,0.216216,0.108108,0.027027,0.013514,0.000000,0.000000,0.000000,0.000000
7268393,53,2.018868,1.000000,0.566038,0.226415,0.150943,0.037736,0.018868,0.018868,0.000000,0.000000,0.000000
7501937,34,2.264706,1.000000,0.558824,0.294118,0.176471,0.088235,0.088235,0.029412,0.029412,0.000000,0.000000
250211,92,1.782609,1.000000,0.456522,0.195652,0.086957,0.032609,0.010870,0.000000,0.000000,0.000000,0.000000
3129713,9,4.000000,1.000000,1.000000,0.666667,0.333333,0.222222,0.222222,0.111111,0.111111,0.111111,0.111111
4644247,102,1.803922,1.000000,0.441176,0.215686,0.098039,0.039216,0.009804,0.000000,0.000000,0.000000,0.000000
6318373,67,1.925373,1.000000,0.447761,0.253731,0.149254,0.059701,0.014925,0.000000,0.000000,0.000000,0.000000
6541681,24,2.541667,1.000000,0.625000,0.291667,0.208333,0.125000,0.125000,0.041667,0.041667,0.041667,0.041667
4978715,88,1.840909,1.000000,0.443182,0.238636,0.113636,0.034091,0.011364,0.000000,0.000000,0.000000,0.000000
3556867,29,2.344828,1.000000,0.655172,0.379310,0.241379,0.034483,0.034483,0.000000,0.000000,0.000000,0.000000
4421119,37,2.189189,1.000000,0.540541,0.405405,0.162162,0.081081,0.000000,0.000000,0.000000,0.000000,0.000000
7798523,75,1.893333,1.000000,0.520000,0.253333,0.080000,0.026667,0.013333,0.000000,0.000000,0.000000,0.000000
3358955,60,1.950000,1.000000,0.483333,0.233333,0.116667,0.066667,0.016667,0.016667,0.016667,0.000000,0.000000
3353951,24,2.500000,1.000000,0.583333,0.375000,0.333333,0.166667,0.041667,0.000000,0.000000,0.000000,0.000000
5339941,69,1.913043,1.000000,0.449275,0.260870,0.159420,0.028986,0.014493,0.000000,0.000000,0.000000,0.000000
4963315,47,2.063830,1.000000,0.446809,0.234043,0.127660,0.106383,0.085106,0.042553,0.021277,0.000000,0.000000
3473147,43,2.093023,1.000000,0.604651,0.279070,0.139535,0.069767,0.000000,0.000000,0.000000,0.000000,0.000000
3304061,48,2.041667,1.000000,0.479167,0.333333,0.166667,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000
1163285,20,2.600000,1.000000,0.750000,0.400000,0.250000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
6968251,89,1.842697,1.000000,0.471910,0.213483,0.112360,0.033708,0.011236,0.000000,0.000000,0.000000,0.000000
6570265,67,1.925373,1.000000,0.492537,0.238806,0.119403,0.044776,0.014925,0.014925,0.000000,0.000000,0.000000
5108765,76,1.881579,1.000000,0.526316,0.236842,0.092105,0.026316,0.000000,0.000000,0.000000,0.000000,0.000000
3120973,21,2.619048,1.000000,0.571429,0.476190,0.333333,0.190476,0.047619,0.000000,0.000000,0.000000,0.000000
8154619,46,2.086957,1.000000,0.500000,0.369565,0.108696,0.043478,0.021739,0.021739,0.021739,0.000000,0.000000
4179145,80,1.862500,1.000000,0.437500,0.237500,0.112500,0.037500,0.025000,0.012500,0.000000,0.000000,0.000000
7932269,104,1.807692,1.000000,0.509615,0.201923,0.076923,0.019231,0.000000,0.000000,0.000000,0.000000,0.000000
7139351,70,1.914286,1.000000,0.485714,0.214286,0.128571,0.057143,0.014286,0.014286,0.000000,0.000000,0.000000
2004323,56,1.964286,1.000000,0.500000,0.267857,0.160714,0.017857,0.017857,0.000000,0.000000,0.000000,0.000000
8010329,29,2.379310,1.000000,0.586207,0.413793,0.206897,0.103448,0.034483,0.034483,0.000000,0.000000,0.000000
944069,12,3.250000,1.000000,0.750000,0.750000,0.500000,0.166667,0.083333,0.000000,0.000000,0.000000,0.000000
1163531,66,1.893939,1.000000,0.439394,0.257576,0.136364,0.045455,0.015152,0.000000,0.000000,0.000000,0.000000
1335041,52,1.980769,1.000000,0.500000,0.211538,0.134615,0.057692,0.038462,0.019231,0.019231,0.000000,0.000000
2277947,37,2.162162,1.000000,0.513514,0.324324,0.189189,0.054054,0.027027,0.027027,0.027027,0.000000,0.000000
125119,27,2.222222,1.000000,0.555556,0.333333,0.185185,0.074074,0.074074,0.000000,0.000000,0.000000,0.000000
7613905,22,2.636364,1.000000,0.636364,0.454545,0.272727,0.090909,0.045455,0.045455,0.045455,0.045455,0.000000
5655781,69,1.913043,1.000000,0.478261,0.246377,0.159420,0.028986,0.000000,0.000000,0.000000,0.000000,0.000000
8289539,56,2.000000,1.000000,0.482143,0.303571,0.142857,0.035714,0.035714,0.000000,0.000000,0.000000,0.000000
1561691,31,2.258065,1.000000,0.580645,0.322581,0.193548,0.096774,0.064516,0.000000,0.000000,0.000000,0.000000
7532593,53,2.018868,1.000000,0.584906,0.264151,0.113208,0.056604,0.000000,0.000000,0.000000,0.000000,0.000000
4658099,49,2.040816,1.000000,0.489796,0.285714,0.163265,0.081633,0.020408,0.000000,0.000000,0.000000,0.000000
